Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
naca001065,16.5,0.5548,0.20004,0.18181,-0.0291,0.9623,1.0
naca001065,17.0,0.5895,0.20841,0.19036,-0.0362,0.9145,1.0
naca001065,17.5,0.6233,0.21821,0.20031,-0.0422,0.8654,1.0
naca001065,18.0,0.652,0.22678,0.20898,-0.0467,0.822,1.0
naca001065,18.5,0.6782,0.23453,0.2169,-0.0504,0.779,1.0
naca001065,19.0,0.703,0.24212,0.22456,-0.0536,0.7361,1.0
naca001065,19.5,0.7275,0.25044,0.23294,-0.0567,0.6958,1.0
naca001065,20.0,0.7507,0.25841,0.24099,-0.0595,0.6578,1.0
naca001065,20.5,0.773,0.26684,0.24947,-0.0622,0.6237,1.0
naca001065,21.0,0.7908,0.272,0.25474,-0.0644,0.591,1.0
naca001065,21.5,0.8097,0.27845,0.26124,-0.0668,0.5595,1.0
naca001065,22.0,0.8288,0.28569,0.26852,-0.0695,0.5309,1.0
naca001065,22.5,0.8497,0.29508,0.27798,-0.0723,0.504,1.0
naca001065,23.0,0.864,0.29856,0.2815,-0.0749,0.4793,1.0
naca001065,23.5,0.8816,0.30588,0.28894,-0.0778,0.4569,1.0
naca001065,24.0,0.8969,0.3107,0.29381,-0.0807,0.4344,1.0
naca001065,24.5,0.9166,0.32134,0.30451,-0.0838,0.4138,1.0
naca001065,25.0,0.9294,0.32421,0.30742,-0.0871,0.3968,1.0
naca001065,25.5,0.9435,0.32863,0.31189,-0.0905,0.38,1.0
naca001065,26.0,0.9579,0.33373,0.31712,-0.094,0.3637,1.0
naca001065,26.5,0.9724,0.33917,0.32262,-0.0977,0.3483,1.0
naca001065,27.0,0.9868,0.34494,0.32846,-0.1014,0.334,1.0
naca001065,27.5,1.0016,0.35171,0.33531,-0.1052,0.3208,1.0
naca001065,28.0,1.0173,0.36038,0.34406,-0.109,0.3075,1.0
naca001065,28.5,1.0294,0.3631,0.34688,-0.1131,0.2952,1.0
naca001065,29.0,1.0405,0.36495,0.34884,-0.1176,0.2854,1.0
naca001065,29.5,1.0545,0.37241,0.35639,-0.1217,0.2755,1.0
naca001065,30.0,1.0689,0.38088,0.365,-0.1258,0.2637,1.0
naca001066,0.0,0.0,0.04465,0.01677,0.0,1.0,1.0
naca001066,0.5,0.0354,0.04469,0.01688,0.0032,1.0,1.0
naca001066,1.0,0.0707,0.04481,0.01717,0.0064,1.0,1.0
naca001066,1.5,0.1059,0.04501,0.01769,0.0095,1.0,1.0
naca001066,2.0,0.1407,0.04531,0.0184,0.0127,1.0,1.0
naca001066,2.5,0.1752,0.04571,0.01937,0.0159,1.0,1.0
naca001066,3.0,0.2089,0.04623,0.02058,0.019,1.0,1.0
naca001066,3.5,0.2418,0.0469,0.02211,0.0222,1.0,1.0
naca001066,4.0,0.2734,0.04776,0.02399,0.0252,1.0,1.0
naca001066,4.5,0.3023,0.04894,0.02644,0.0282,1.0,1.0
naca001066,5.0,0.3232,0.0509,0.02986,0.0308,1.0,1.0
naca001066,5.5,0.3082,0.05593,0.03581,0.0328,1.0,1.0
naca001066,6.0,0.2768,0.06345,0.04324,0.0319,1.0,1.0
naca001066,6.5,0.2636,0.07038,0.05017,0.0297,1.0,1.0
naca001066,7.0,0.4251,0.08816,0.06949,-0.0092,0.8068,1.0
naca001066,7.5,0.4646,0.0964,0.078,-0.0138,0.7492,1.0
naca001066,8.0,0.4634,0.10322,0.08477,-0.0131,0.7432,1.0
naca001066,9.0,0.4549,0.11643,0.09783,-0.0118,0.7638,1.0
naca001066,9.5,0.4272,0.12108,0.10226,-0.0084,0.821,1.0
naca001066,10.0,0.3501,0.11938,0.09997,0.0073,0.9617,1.0
naca001066,10.5,0.3224,0.11969,0.10006,0.0162,1.0,1.0
naca001066,11.0,0.335,0.12571,0.10619,0.0148,1.0,1.0
naca001066,11.5,0.348,0.1317,0.11225,0.0133,1.0,1.0
naca001066,12.0,0.3613,0.13768,0.11829,0.0118,1.0,1.0
naca001066,12.5,0.3751,0.14364,0.12431,0.0102,1.0,1.0
naca001066,13.0,0.3892,0.14958,0.13032,0.0085,1.0,1.0
naca001066,13.5,0.4036,0.15551,0.13636,0.0068,1.0,1.0
naca001066,14.0,0.4182,0.16143,0.14234,0.0049,1.0,1.0
naca001066,14.5,0.4332,0.16735,0.14832,0.003,1.0,1.0
naca001066,15.0,0.4484,0.17328,0.1543,0.0009,1.0,1.0
naca001066,15.5,0.4638,0.17921,0.16029,-0.0012,1.0,1.0
naca001066,16.0,0.4794,0.18515,0.16629,-0.0035,1.0,1.0
naca001066,16.5,0.5113,0.19686,0.1782,-0.0103,0.9852,1.0
naca001066,17.0,0.5509,0.20736,0.18893,-0.019,0.9407,1.0
naca001066,17.5,0.5848,0.21648,0.19819,-0.0254,0.8919,1.0
naca001066,18.0,0.6157,0.22514,0.20699,-0.0303,0.8419,1.0
naca001066,18.5,0.6457,0.23534,0.21738,-0.0347,0.7958,1.0
naca001066,19.0,0.6692,0.24188,0.22397,-0.0373,0.7502,1.0
naca001066,19.5,0.6925,0.24929,0.23143,-0.0397,0.7052,1.0
naca001066,20.0,0.7145,0.25673,0.23895,-0.0418,0.6633,1.0
naca001066,20.5,0.7328,0.26291,0.24514,-0.0436,0.6286,1.0
naca001066,21.0,0.7498,0.26841,0.25075,-0.0452,0.5947,1.0
naca001066,21.5,0.7675,0.27491,0.25728,-0.0471,0.5623,1.0
naca001066,22.0,0.7845,0.2815,0.26391,-0.0491,0.5333,1.0
naca001066,22.5,0.8031,0.28996,0.2724,-0.0513,0.5065,1.0
naca001066,23.0,0.8172,0.2945,0.27699,-0.0533,0.4817,1.0
naca001066,23.5,0.8332,0.30157,0.28415,-0.0556,0.4599,1.0
naca001066,24.0,0.846,0.30536,0.28797,-0.0579,0.438,1.0
naca001066,24.5,0.8643,0.31536,0.29807,-0.0605,0.4169,1.0
naca001066,25.0,0.8774,0.32034,0.30304,-0.0632,0.3998,1.0
naca001066,25.5,0.8899,0.32446,0.3072,-0.066,0.3835,1.0
naca001066,26.0,0.903,0.32954,0.31232,-0.0689,0.368,1.0
naca001066,26.5,0.9164,0.3352,0.31811,-0.072,0.3529,1.0
naca001066,27.0,0.9301,0.34168,0.32464,-0.0751,0.3383,1.0
naca001066,27.5,0.9445,0.34954,0.33258,-0.0783,0.324,1.0
naca001066,28.0,0.9536,0.34911,0.3322,-0.0819,0.312,1.0
naca001066,28.5,0.9644,0.35211,0.33524,-0.0856,0.3017,1.0
naca001066,29.0,0.9778,0.35959,0.34286,-0.0892,0.2912,1.0
naca001066,29.5,0.9913,0.36731,0.35072,-0.0927,0.279,1.0
naca001066,30.0,0.9995,0.36598,0.3494,-0.097,0.2706,1.0
naca001234,0.0,0.0,0.04229,0.01545,0.0,1.0,1.0
naca001234,0.5,0.0173,0.04236,0.01555,0.0046,1.0,1.0
naca001234,1.0,0.0349,0.04258,0.01584,0.0092,1.0,1.0
naca001234,1.5,0.0529,0.04295,0.01632,0.0136,1.0,1.0
naca001234,2.0,0.0712,0.04348,0.01705,0.0177,1.0,1.0
naca001234,2.5,0.09,0.04419,0.01798,0.0216,1.0,1.0
naca001234,3.0,0.1093,0.0451,0.01922,0.0251,1.0,1.0
naca001234,3.5,0.1292,0.04623,0.0207,0.0281,1.0,1.0
naca001234,4.0,0.1495,0.04761,0.02251,0.0307,1.0,1.0
naca001234,4.5,0.1697,0.04928,0.02473,0.0327,1.0,1.0
naca001234,5.0,0.1896,0.05127,0.02728,0.0343,1.0,1.0
naca001234,5.5,0.2088,0.05362,0.03026,0.0353,1.0,1.0
naca001234,6.0,0.227,0.05638,0.03376,0.0357,1.0,1.0
naca001234,6.5,0.2439,0.0596,0.0377,0.0356,1.0,1.0
naca001234,7.0,0.2589,0.06337,0.04221,0.0349,1.0,1.0
naca001234,7.5,0.2715,0.06779,0.04746,0.0334,1.0,1.0
naca001234,8.0,0.2808,0.07303,0.0534,0.0312,1.0,1.0
naca001234,8.5,0.2864,0.07925,0.06023,0.0281,1.0,1.0
naca001234,9.0,0.2895,0.0864,0.0678,0.0242,1.0,1.0
naca001234,9.5,0.2933,0.09402,0.07569,0.0202,1.0,1.0
naca001234,10.0,0.2998,0.10167,0.08353,0.0163,1.0,1.0
naca001234,10.5,0.3093,0.10917,0.09116,0.0127,1.0,1.0
naca001234,11.0,0.3212,0.1165,0.09859,0.0094,1.0,1.0
naca001234,11.5,0.3349,0.12367,0.10586,0.0062,1.0,1.0
naca001234,12.0,0.3499,0.13073,0.113,0.0031,1.0,1.0
naca001234,12.5,0.366,0.13771,0.12004,0.0,1.0,1.0
naca001234,13.0,0.3828,0.14463,0.12713,-0.0031,1.0,1.0
naca001234,13.5,0.4003,0.15152,0.13407,-0.0062,1.0,1.0
naca001234,14.0,0.4183,0.1584,0.14099,-0.0094,1.0,1.0
naca001234,14.5,0.4442,0.16758,0.15025,-0.0146,0.994,1.0
naca001234,15.0,0.4882,0.18081,0.16367,-0.0246,0.9563,1.0
naca001234,15.5,0.5279,0.19306,0.17607,-0.0327,0.9115,1.0
naca001234,16.0,0.5559,0.20093,0.18401,-0.0375,0.8738,1.0
naca001234,16.5,0.5847,0.21067,0.19399,-0.0423,0.8423,1.0
naca001234,17.0,0.6115,0.21983,0.2032,-0.0466,0.8118,1.0
naca001234,17.5,0.6333,0.22589,0.20928,-0.0496,0.7797,1.0
naca001234,18.0,0.6579,0.23383,0.21727,-0.0531,0.7453,1.0
naca001234,18.5,0.6859,0.2448,0.22828,-0.057,0.7119,1.0
naca001234,19.0,0.7062,0.25098,0.23447,-0.0597,0.6822,1.0
naca001234,19.5,0.7285,0.25891,0.24244,-0.0628,0.6541,1.0
naca001234,20.0,0.7499,0.26654,0.25011,-0.0658,0.6268,1.0
naca001234,20.5,0.7674,0.27128,0.25485,-0.0683,0.6009,1.0
naca001234,21.0,0.786,0.27722,0.2608,-0.0712,0.576,1.0
naca001234,21.5,0.8067,0.28518,0.26896,-0.0743,0.5515,1.0
naca001234,22.0,0.8292,0.29518,0.27904,-0.0776,0.5262,1.0
naca001234,22.5,0.8431,0.29747,0.28131,-0.0804,0.5055,1.0
naca001234,23.0,0.8651,0.30783,0.29176,-0.0837,0.4835,1.0
naca001234,23.5,0.88,0.31162,0.29553,-0.087,0.4657,1.0
naca001234,24.0,0.896,0.31638,0.30033,-0.0903,0.4464,1.0
naca001234,25.0,0.9333,0.33328,0.31741,-0.0974,0.4105,1.0
naca001234,25.5,0.9477,0.33708,0.32125,-0.1011,0.3949,1.0
naca001234,26.0,0.9628,0.34183,0.32604,-0.1049,0.3796,1.0
naca001234,26.5,0.9782,0.34725,0.33151,-0.1088,0.365,1.0
naca001234,27.0,0.9938,0.35345,0.33776,-0.1128,0.3513,1.0
naca001234,27.5,1.0098,0.36067,0.34514,-0.1168,0.3381,1.0
naca001234,28.0,1.026,0.36898,0.35352,-0.1208,0.3249,1.0
naca001234,28.5,1.038,0.36997,0.35458,-0.1253,0.3131,1.0
naca001234,29.0,1.0504,0.37261,0.35726,-0.1298,0.3026,1.0
naca001234,29.5,1.0643,0.37843,0.36314,-0.1343,0.2926,1.0
naca001234,30.0,1.0799,0.38803,0.37283,-0.1385,0.2814,1.0
naca001264,0.0,0.0,0.04265,0.01748,0.0,1.0,1.0
naca001264,0.5,0.0182,0.04272,0.01757,0.0047,1.0,1.0
naca001264,1.0,0.0366,0.04293,0.01784,0.0093,1.0,1.0
naca001264,1.5,0.0554,0.04329,0.01829,0.0138,1.0,1.0
naca001264,2.0,0.0746,0.04381,0.01896,0.018,1.0,1.0
naca001264,2.5,0.0941,0.04451,0.01984,0.0219,1.0,1.0
naca001264,3.0,0.1142,0.04541,0.02099,0.0255,1.0,1.0
naca001264,3.5,0.1346,0.04655,0.02244,0.0286,1.0,1.0
naca001264,4.0,0.1549,0.04797,0.02426,0.0312,1.0,1.0
naca001264,4.5,0.1742,0.04977,0.0265,0.0332,1.0,1.0
naca001264,5.0,0.1914,0.05206,0.0293,0.0345,1.0,1.0
naca001264,5.5,0.2049,0.05504,0.03281,0.035,1.0,1.0
naca001264,6.0,0.2129,0.05899,0.03725,0.0342,1.0,1.0
naca001264,6.5,0.2157,0.06403,0.04269,0.0322,1.0,1.0
naca001264,7.0,0.2174,0.06983,0.04881,0.0293,1.0,1.0
naca001264,7.5,0.2213,0.07596,0.05517,0.0261,1.0,1.0
naca001264,8.0,0.228,0.08222,0.06163,0.0228,1.0,1.0
naca001264,8.5,0.2374,0.08852,0.06809,0.0198,1.0,1.0
naca001264,9.0,0.2487,0.09483,0.07455,0.0169,1.0,1.0
naca001264,10.0,0.2758,0.10745,0.08742,0.0113,1.0,1.0
naca001264,10.5,0.291,0.11375,0.09382,0.0086,1.0,1.0
naca001264,11.0,0.307,0.12003,0.10019,0.0059,1.0,1.0
naca001264,11.5,0.3236,0.12631,0.10656,0.0032,1.0,1.0
naca001264,12.0,0.3409,0.13258,0.11294,0.0005,1.0,1.0
naca001264,12.5,0.3587,0.13886,0.1193,-0.0023,1.0,1.0
naca001264,13.0,0.377,0.14515,0.12566,-0.0052,1.0,1.0
naca001264,13.5,0.3955,0.15145,0.13205,-0.0082,1.0,1.0
naca001264,14.0,0.4143,0.15779,0.13849,-0.0112,1.0,1.0
naca001264,14.5,0.4334,0.16416,0.14495,-0.0144,1.0,1.0
naca001264,15.0,0.4527,0.17058,0.15144,-0.0176,1.0,1.0
naca001264,15.5,0.4848,0.18063,0.16169,-0.0243,0.9871,1.0
naca001264,16.0,0.5265,0.1927,0.17398,-0.0334,0.9495,1.0
naca001264,16.5,0.5622,0.20334,0.18478,-0.0404,0.9106,1.0
naca001264,17.0,0.593,0.21178,0.19342,-0.0457,0.8698,1.0
naca001264,17.5,0.6234,0.22183,0.20359,-0.0508,0.8342,1.0
naca001264,18.0,0.6463,0.22733,0.20917,-0.0541,0.7984,1.0
naca001264,18.5,0.6717,0.23493,0.21688,-0.0577,0.7616,1.0
naca001264,19.0,0.6964,0.24289,0.22497,-0.0612,0.7281,1.0
naca001264,19.5,0.7196,0.25039,0.23255,-0.0644,0.6959,1.0
naca001264,20.0,0.7419,0.2576,0.23984,-0.0674,0.6641,1.0
naca001264,20.5,0.7622,0.2638,0.24613,-0.0703,0.6349,1.0
naca001264,21.0,0.7832,0.27112,0.25351,-0.0733,0.608,1.0
naca001264,21.5,0.807,0.28115,0.26363,-0.0767,0.58,1.0
naca001264,22.0,0.8228,0.28432,0.26685,-0.0792,0.5542,1.0
naca001264,22.5,0.8437,0.29298,0.2756,-0.0825,0.531,1.0
naca001264,23.0,0.8596,0.29681,0.27949,-0.0854,0.5083,1.0
naca001264,23.5,0.8831,0.30892,0.29173,-0.0889,0.4852,1.0
naca001264,24.0,0.8967,0.31108,0.29388,-0.092,0.4665,1.0
naca001264,24.5,0.9122,0.31532,0.29822,-0.0954,0.4474,1.0
naca001264,25.0,0.9288,0.32097,0.30394,-0.0989,0.4289,1.0
naca001264,25.5,0.9455,0.32706,0.3101,-0.1025,0.4113,1.0
naca001264,26.0,0.9617,0.333,0.31611,-0.1062,0.3947,1.0
naca001264,26.5,0.9771,0.3383,0.32152,-0.11,0.3795,1.0
naca001264,27.0,0.9921,0.34343,0.32672,-0.114,0.3656,1.0
naca001264,27.5,1.0074,0.34931,0.33266,-0.118,0.3525,1.0
naca001264,28.0,1.0234,0.35678,0.34022,-0.1221,0.3394,1.0
naca001264,28.5,1.0406,0.36682,0.35036,-0.126,0.3256,1.0
naca001264,29.0,1.0511,0.36566,0.34932,-0.1306,0.3142,1.0
naca001264,29.5,1.0641,0.36983,0.35355,-0.1352,0.3046,1.0
naca001264,30.0,1.0807,0.38094,0.36478,-0.1392,0.2934,1.0
naca0015,0.0,0.0,0.04746,0.02539,0.0,1.0,1.0
naca0015,0.5,-0.0074,0.0476,0.02549,0.0059,1.0,1.0
naca0015,1.0,-0.0123,0.04803,0.02584,0.0113,1.0,1.0
naca0015,1.5,-0.0133,0.04877,0.02646,0.016,1.0,1.0
naca0015,2.0,-0.0106,0.04982,0.02739,0.0199,1.0,1.0
naca0015,2.5,-0.0038,0.0512,0.02867,0.0228,1.0,1.0
naca0015,3.0,0.0064,0.05292,0.03031,0.0248,1.0,1.0
naca0015,3.5,0.0191,0.05498,0.03234,0.026,1.0,1.0
naca0015,4.0,0.0336,0.05739,0.03475,0.0266,1.0,1.0
naca0015,4.5,0.0491,0.06014,0.03753,0.0265,1.0,1.0
naca0015,5.0,0.0653,0.06322,0.04069,0.026,1.0,1.0
naca0015,5.5,0.0818,0.06665,0.0442,0.0251,1.0,1.0
naca0015,6.0,0.0985,0.0704,0.04806,0.0239,1.0,1.0
naca0015,6.5,0.1153,0.07447,0.05226,0.0223,1.0,1.0
naca0015,7.0,0.132,0.07885,0.05677,0.0206,1.0,1.0
naca0015,7.5,0.1487,0.08351,0.0616,0.0186,1.0,1.0
naca0015,8.0,0.1654,0.08844,0.06667,0.0165,1.0,1.0
naca0015,8.5,0.1821,0.09359,0.07198,0.0142,1.0,1.0
naca0015,9.0,0.199,0.09895,0.07751,0.0118,1.0,1.0
naca0015,9.5,0.216,0.10448,0.08319,0.0093,1.0,1.0
naca0015,10.0,0.2332,0.11016,0.08901,0.0067,1.0,1.0
naca0015,10.5,0.2507,0.11595,0.09496,0.0041,1.0,1.0
naca0015,11.0,0.2686,0.12184,0.10099,0.0013,1.0,1.0
naca0015,11.5,0.2868,0.12781,0.10708,-0.0015,1.0,1.0
naca0015,12.0,0.3053,0.13385,0.11326,-0.0045,1.0,1.0
naca0015,12.5,0.3243,0.13996,0.11948,-0.0075,1.0,1.0
naca0015,13.0,0.3436,0.14611,0.12573,-0.0106,1.0,1.0
naca0015,13.5,0.3632,0.1523,0.13204,-0.0138,1.0,1.0
naca0015,14.0,0.383,0.15854,0.13838,-0.017,1.0,1.0
naca0015,14.5,0.4031,0.16483,0.14475,-0.0203,1.0,1.0
naca0015,15.0,0.4234,0.17115,0.15118,-0.0237,1.0,1.0
naca0015,15.5,0.4749,0.18562,0.1659,-0.0351,0.959,1.0
naca0015,16.0,0.5132,0.19571,0.17618,-0.0425,0.9155,1.0
naca0015,16.5,0.5474,0.20503,0.18566,-0.0484,0.8731,1.0
naca0015,17.0,0.5791,0.21445,0.1952,-0.0535,0.8348,1.0
naca0015,17.5,0.6055,0.22152,0.20239,-0.0573,0.7996,1.0
naca0015,18.0,0.6291,0.22763,0.20858,-0.0605,0.7674,1.0
naca0015,18.5,0.6547,0.23574,0.21679,-0.0641,0.7372,1.0
naca0015,19.0,0.6823,0.24549,0.22667,-0.068,0.7061,1.0
naca0015,19.5,0.6999,0.24892,0.23013,-0.0704,0.6803,1.0
naca0015,20.0,0.7252,0.25795,0.23929,-0.074,0.6527,1.0
naca0015,20.5,0.7457,0.26429,0.24569,-0.077,0.6295,1.0
naca0015,21.0,0.7637,0.26853,0.24998,-0.0798,0.606,1.0
naca0015,21.5,0.7853,0.27581,0.25737,-0.0831,0.5826,1.0
naca0015,22.0,0.809,0.28577,0.26745,-0.0867,0.5606,1.0
naca0015,22.5,0.8295,0.29357,0.2753,-0.0901,0.5409,1.0
naca0015,23.0,0.847,0.29848,0.28028,-0.0933,0.5222,1.0
naca0015,23.5,0.865,0.30415,0.28603,-0.0966,0.5039,1.0
naca0015,24.0,0.8837,0.31086,0.29281,-0.1001,0.4862,1.0
naca0015,24.5,0.9027,0.31815,0.3002,-0.1037,0.4687,1.0
naca0015,25.0,0.9196,0.32318,0.30534,-0.1073,0.452,1.0
naca0015,25.5,0.9332,0.32457,0.30676,-0.1109,0.4373,1.0
naca0015,26.0,0.9484,0.32831,0.31058,-0.1148,0.4236,1.0
naca0015,26.5,0.9653,0.33451,0.31684,-0.1188,0.4103,1.0
naca0015,27.0,0.9846,0.34435,0.32678,-0.1227,0.3965,1.0
naca0015,27.5,0.9999,0.34842,0.33098,-0.1268,0.3823,1.0
naca0015,28.0,1.0123,0.34954,0.33213,-0.1311,0.3715,1.0
naca0015,28.5,1.0299,0.35858,0.34126,-0.1353,0.3603,1.0
naca0015,29.0,1.0451,0.36343,0.34626,-0.1395,0.3474,1.0
naca0015,29.5,1.0572,0.365,0.34787,-0.1442,0.3386,1.0
naca0015,30.0,1.0764,0.37884,0.36183,-0.1482,0.327,1.0
naca0018,0.0,0.0,0.06019,0.03904,0.0,1.0,1.0
naca0018,0.5,-0.0182,0.06024,0.03908,0.0054,1.0,1.0
naca0018,1.0,-0.0348,0.06043,0.03921,0.0107,1.0,1.0
naca0018,1.5,-0.0481,0.06082,0.0395,0.0156,1.0,1.0
naca0018,2.0,-0.0569,0.06147,0.04001,0.02,1.0,1.0
naca0018,2.5,-0.0607,0.06244,0.04082,0.0236,1.0,1.0
naca0018,3.0,-0.0599,0.06374,0.04197,0.0264,1.0,1.0
naca0018,3.5,-0.0554,0.06538,0.04346,0.0286,1.0,1.0
naca0018,4.0,-0.0474,0.06737,0.04532,0.0302,1.0,1.0
naca0018,4.5,-0.0366,0.0697,0.04755,0.0311,1.0,1.0
naca0018,5.0,-0.0238,0.07235,0.05013,0.0314,1.0,1.0
naca0018,5.5,-0.0096,0.07532,0.05306,0.0314,1.0,1.0
naca0018,6.0,0.0058,0.07858,0.05631,0.031,1.0,1.0
naca0018,6.5,0.0219,0.08212,0.05985,0.0302,1.0,1.0
naca0018,7.0,0.0385,0.08592,0.06368,0.0292,1.0,1.0
naca0018,7.5,0.0555,0.08995,0.06775,0.028,1.0,1.0
naca0018,8.0,0.0729,0.09421,0.07206,0.0266,1.0,1.0
naca0018,8.5,0.0905,0.09866,0.07657,0.025,1.0,1.0
naca0018,9.0,0.1083,0.10328,0.08127,0.0232,1.0,1.0
naca0018,9.5,0.1264,0.10806,0.08613,0.0213,1.0,1.0
naca0018,10.0,0.1448,0.11298,0.09113,0.0192,1.0,1.0
naca0018,10.5,0.1634,0.11802,0.09626,0.017,1.0,1.0
naca0018,11.0,0.1823,0.12317,0.10149,0.0146,1.0,1.0
naca0018,11.5,0.2014,0.12842,0.10682,0.0122,1.0,1.0
naca0018,12.0,0.2209,0.13376,0.11226,0.0096,1.0,1.0
naca0018,12.5,0.2406,0.13919,0.11777,0.0069,1.0,1.0
naca0018,13.0,0.2605,0.1447,0.12337,0.0041,1.0,1.0
naca0018,13.5,0.2806,0.15029,0.12904,0.0012,1.0,1.0
naca0018,14.0,0.3009,0.15595,0.13478,-0.0019,1.0,1.0
naca0018,14.5,0.3213,0.16169,0.1406,-0.005,1.0,1.0
naca0018,15.0,0.3419,0.16749,0.14648,-0.0082,1.0,1.0
naca0018,15.5,0.3949,0.18348,0.16269,-0.0195,0.9647,1.0
naca0018,16.0,0.4304,0.19097,0.17034,-0.0262,0.9243,1.0
naca0018,16.5,0.4637,0.19943,0.17892,-0.0319,0.8859,1.0
naca0018,17.0,0.494,0.20755,0.18715,-0.0367,0.8517,1.0
naca0018,17.5,0.5284,0.21914,0.19885,-0.0421,0.8174,1.0
naca0018,18.0,0.5479,0.22152,0.20131,-0.0445,0.787,1.0
naca0018,18.5,0.5808,0.2339,0.21379,-0.0495,0.757,1.0
naca0018,19.0,0.598,0.23574,0.21568,-0.0516,0.7314,1.0
naca0018,19.5,0.6207,0.2416,0.22162,-0.0548,0.7046,1.0
naca0018,20.0,0.6468,0.25046,0.23057,-0.0585,0.6789,1.0
naca0018,20.5,0.6735,0.26099,0.24118,-0.0623,0.6556,1.0
naca0018,21.0,0.6925,0.26545,0.24569,-0.0652,0.6344,1.0
naca0018,21.5,0.7125,0.27093,0.25126,-0.0683,0.6138,1.0
naca0018,22.0,0.733,0.27716,0.25755,-0.0715,0.5936,1.0
naca0018,22.5,0.7541,0.28418,0.26465,-0.0749,0.5739,1.0
naca0018,23.0,0.7755,0.29199,0.27259,-0.0784,0.5546,1.0
naca0018,23.5,0.7905,0.29321,0.27385,-0.0814,0.537,1.0
naca0018,24.0,0.8061,0.29584,0.27655,-0.0846,0.521,1.0
naca0018,24.5,0.8237,0.30075,0.28151,-0.0882,0.5057,1.0
naca0018,25.0,0.8434,0.30826,0.28911,-0.092,0.4907,1.0
naca0018,25.5,0.866,0.31944,0.30041,-0.0959,0.4742,1.0
naca0018,26.0,0.8789,0.31885,0.2999,-0.0994,0.4594,1.0
naca0018,26.5,0.894,0.32222,0.30333,-0.1033,0.4471,1.0
naca0018,27.0,0.9147,0.33261,0.31382,-0.1073,0.4337,1.0
naca0018,27.5,0.9298,0.33537,0.31668,-0.1112,0.4193,1.0
naca0018,28.0,0.9434,0.33764,0.31901,-0.1154,0.4089,1.0
naca0018,28.5,0.9648,0.35096,0.33245,-0.1195,0.3959,1.0
naca0018,29.0,0.9749,0.34742,0.32899,-0.1238,0.3846,1.0
naca0018,29.5,0.9921,0.35586,0.33753,-0.1281,0.3748,1.0
naca0018,30.0,1.0062,0.35873,0.34052,-0.1325,0.3625,1.0
naca0021,0.0,0.0,0.07838,0.05802,0.0,1.0,1.0
naca0021,0.5,-0.0174,0.07837,0.058,0.0039,1.0,1.0
naca0021,1.0,-0.0344,0.07837,0.05796,0.0079,1.0,1.0
naca0021,1.5,-0.0505,0.0784,0.05793,0.0119,1.0,1.0
naca0021,2.0,-0.0651,0.07851,0.05796,0.0159,1.0,1.0
naca0021,2.5,-0.0775,0.07877,0.0581,0.0197,1.0,1.0
naca0021,3.0,-0.0867,0.07925,0.05845,0.0233,1.0,1.0
naca0021,3.5,-0.0922,0.08003,0.05907,0.0265,1.0,1.0
naca0021,4.0,-0.0937,0.08116,0.06003,0.0292,1.0,1.0
naca0021,4.5,-0.0916,0.08265,0.06135,0.0314,1.0,1.0
naca0021,5.0,-0.0866,0.08447,0.06301,0.0331,1.0,1.0
naca0021,5.5,-0.0789,0.08661,0.06501,0.0343,1.0,1.0
naca0021,6.0,-0.0689,0.08908,0.06735,0.0351,1.0,1.0
naca0021,6.5,-0.0569,0.09185,0.07001,0.0354,1.0,1.0
naca0021,7.0,-0.0433,0.09489,0.07297,0.0354,1.0,1.0
naca0021,7.5,-0.0285,0.09818,0.07619,0.035,1.0,1.0
naca0021,8.0,-0.0127,0.10168,0.07964,0.0344,1.0,1.0
naca0021,8.5,0.0039,0.10538,0.0833,0.0335,1.0,1.0
naca0021,9.0,0.0212,0.10926,0.08715,0.0324,1.0,1.0
naca0021,9.5,0.039,0.11329,0.09117,0.0311,1.0,1.0
naca0021,10.0,0.0574,0.11746,0.09534,0.0296,1.0,1.0
naca0021,10.5,0.0763,0.12176,0.09964,0.0279,1.0,1.0
naca0021,11.0,0.0955,0.12618,0.10408,0.026,1.0,1.0
naca0021,11.5,0.1151,0.13072,0.10864,0.024,1.0,1.0
naca0021,12.0,0.135,0.13537,0.11331,0.0218,1.0,1.0
naca0021,12.5,0.1551,0.14012,0.11809,0.0195,1.0,1.0
naca0021,13.0,0.1755,0.14497,0.12297,0.0171,1.0,1.0
naca0021,13.5,0.1961,0.14992,0.12796,0.0145,1.0,1.0
naca0021,14.0,0.2168,0.15496,0.13304,0.0118,1.0,1.0
naca0021,14.5,0.2377,0.1601,0.13823,0.009,1.0,1.0
naca0021,15.0,0.2627,0.16615,0.14435,0.005,0.9963,1.0
naca0021,15.5,0.3147,0.18154,0.15989,-0.0055,0.961,1.0
naca0021,16.0,0.352,0.19052,0.16899,-0.0122,0.9255,1.0
naca0021,16.5,0.3866,0.1993,0.17789,-0.0179,0.8902,1.0
naca0021,17.0,0.4115,0.20363,0.18227,-0.0215,0.8603,1.0
naca0021,17.5,0.4438,0.2129,0.19165,-0.0264,0.8279,1.0
naca0021,18.0,0.4707,0.22036,0.19915,-0.0302,0.8012,1.0
naca0021,18.5,0.4921,0.22383,0.20267,-0.033,0.7744,1.0
