Name,Thickness,Thickness Position,Camber,Camber Positionkc135a,49.162766,64.139,-26.075096,64.139
naca64a010,0.20977,0.353,0.01956,0.55
naca64a210,0.099915,0.399,0.012985,0.55
naca64a410,0.099928,0.399,0.025965,0.55
naca651212,0.119949,0.4,0.010653,0.5
naca651212a06,0.119953,0.401,0.014252,0.5
naca651412,0.119969,0.401,0.021296,0.5
naca65206,0.059964,0.4,0.010933,0.5
naca65209,0.089926,0.4,0.01082,0.5
naca65210,0.099927,0.4,0.010773,0.5
naca652215,0.149971,0.401,0.010458,0.5
naca652415,0.149977,0.401,0.020896,0.55
naca652415a05,0.149991,0.401,0.028234,0.45
naca653218,0.179993,0.401,0.010208,0.55
naca653618,0.180029,0.403,0.030663,0.55
naca65410,0.099943,0.401,0.021545,0.5
naca654221,0.209992,0.401,0.00996,0.55
naca654421,0.210003,0.402,0.019951,0.55
naca654421a05,0.209998,0.402,0.026703,0.451
naca66-018,0.17996,0.45,-3e-06,0.876
naca661212,0.120002,0.45,0.010664,0.5
naca66206,0.060001,0.45,0.010938,0.5
naca66209,0.089982,0.45,0.010825,0.5
naca66210,0.100002,0.45,0.010781,0.5
naca662215,0.149903,0.45,0.010442,0.5
naca662415,0.149911,0.451,0.020882,0.5
naca663218,0.179965,0.451,0.010159,0.55
naca663418,0.179976,0.451,0.020328,0.55
naca664221,0.210008,0.451,0.009815,0.55
naca671215,0.149941,0.5,0.010375,0.5
naca747a315,0.14995,0.399,0.022897,0.351
naca747a415,0.149941,0.399,0.027659,0.351
nacacyh,0.117018,0.298,0.027664,0.398
nacam12,0.119303,0.3,0.019229,0.3
nacam18,0.119598,0.301,0.040303,0.301
nacam2,0.0806,0.3,-0.0,0.1
nacam3,0.119,0.3,-0.0,0.012
nacam6,0.120104,0.3,0.021137,0.3
nasasc2-0714,0.139412,0.372,0.025378,0.819
ncambre,7.319405,5.876,0.804465,5.87
nl722343,17.628891,14.0,-9.801349,74.0
nl722362,19.844486,1.0,1.793594,13.88
nlf0115,0.149727,0.441,0.018091,0.308
nlf0215f,6.893952,5.397,0.743329,5.375
nlf1015,0.14999,0.403,0.046965,0.583
nlf414f,11.036707,1.0,1.078997,8.572
nlf415,18.097965,1.0,1.658179,13.602
nlf416,7.734788,1.0,0.813987,6.187
nlr1t,25.012722,13.129,9.817224,13.129
nlr7301,10.096612,1.0,1.01346,8.098
nn7mk20,0.168571,0.371,0.030252,0.598
npl9510,16.71204,1.0,1.482125,11.035
npl9615,85.76268,-4.711,35.716591,-4.711
npl9626,49.743626,0.719,19.576731,0.719
npl9627,27.670115,19.061,8.58501,19.061
npl9660,92.445976,-6.199,38.570675,-6.199
nplx,7.30085,5.962,0.784036,5.957
oa206,14.184477,1.0,1.353857,10.854
oa209,14.706598,1.0,1.391331,11.283
oa212,14.983857,1.0,1.411269,11.513
oa213,13.687108,11.395,-7.404364,57.0
oaf095,12.131924,1.0,1.190351,9.384
oaf102,11.908362,1.0,1.174074,9.204
oaf117,12.666078,1.0,1.229721,9.818
oaf128,12.446884,1.0,1.212712,9.642
oaf139,12.767599,1.0,1.237435,9.901
p51droot,3.863824,3.079,-1.589846,21.0
p51dtip,50.946537,35.855,-25.910049,35.855
p51hroot,12.453426,1.0,1.217183,9.695
p51htip,11.507198,1.0,1.14642,8.927
pfcm,17.289536,39.294,-9.944571,39.294
pmc19sm,0.09194,0.342,0.02129,0.175
psu-90-125wl,0.125455,0.341,0.024063,0.495
psu94097,0.097026,0.327,0.040262,0.463
pt40,0.115947,0.271,0.029264,0.416
r1046,15.39807,1.0,1.447774,11.752
r1080,15.518294,1.0,1.457961,11.847
r1082,15.514852,1.0,1.45819,11.841
r1082t,15.370537,1.0,1.446601,11.724
r140,0.12,0.393,0.004671,0.423
r140sm,0.12041,0.393,0.004368,0.393
rae100,21.435528,1.0,1.955451,15.815
rae101,18.501003,15.19,-10.324366,86.0
rae103,33.580109,113.481,-26.859241,113.481
rae104,19.913965,1.0,1.838754,14.609
rae2822,459.397247,443.707,-237.680603,443.707
rae5213,43.790951,5.66,16.601536,5.66
rae5214,43.790951,5.66,16.601536,5.66
rae5215,43.790913,5.66,16.601517,5.66
rae69ck,459.397247,443.707,-237.680603,443.707
raf15,16.575693,3.456,7.840999,3.456
raf19,12.506323,7.41,5.575036,7.41
raf25,9.423982,10.123,4.685137,10.123
raf26,12.159667,8.124,6.049821,8.124
raf27,11.853976,8.35,5.900661,8.35
raf28,4.635623,13.616,2.288955,13.616
raf30,11.404261,7.661,5.675116,7.661
raf30md,2.935169,17.149,-1.484246,17.149
raf31,10.457731,10.2,4.884529,10.2
raf32,1.067614,0.786,0.752425,0.01
raf32md,1.438138,1.082,0.218539,1.082
raf33,18.743118,2.637,8.702289,2.637
raf34,15.284975,5.408,7.115764,5.408
raf38,0.946438,0.697,0.746291,0.017
raf48,16.068409,4.428,7.068521,4.428
raf6,19.207823,27.229,-9.681948,27.229
raf69,4.258586,16.215,-2.397312,16.215
raf89,2.162869,1.707,-1.216359,13.987
rc0864c,18.297096,19.179,3.239206,19.179
rc08b3,23.376703,14.633,9.323763,14.633
rc08n1,48.107147,2.989,19.718105,2.989
rc1064c,22.346437,15.163,8.341173,15.163
rc10b3,36.264572,3.856,15.093331,3.856
rc10n1,48.67527,1.921,19.374874,1.921
rc1264c,19.977894,10.809,7.361783,10.809
rc12b3,42.104233,-0.596,18.230742,-0.596
rc12n1,50.907543,-0.517,21.585346,-0.517
rc410,47.150932,2.398,19.547964,2.398
rc510,47.251324,2.552,19.850277,2.552
rcsc2,19.554178,21.251,5.94811,21.251
rg12,0.092659,0.309,0.013855,0.358
rg12a,0.089881,0.344,0.017169,0.344
rg12a189,7.547247,6.237,0.813868,6.23
rg14,5.37936,4.222,-2.511519,32.0
rg1410,4.967248,3.929,0.569954,3.929
rg149,4.61726,3.625,0.536005,3.625
rg1495,4.800062,3.783,0.553737,3.783
rg14a147,5.695581,4.541,-2.690446,32.0
rg15,0.089237,0.302,0.017628,0.397
rg15a111,6.258302,5.051,0.691924,5.044
rg15a213,7.224171,5.934,-3.565015,32.0
rg8,4.938132,3.799,-2.263174,32.0
rhodesg30,0.097436,0.297,0.030644,0.398
rhodesg32,0.119064,0.296,0.037882,0.396
rhodesg34,0.140805,0.295,0.04479,0.395
rhodesg36,0.162463,0.293,0.0516,0.393
s1010,0.06022,0.233,-0.0,0.039
s1012,0.12022,0.373,0.0,0.806
s1014,0.16508,0.422,0.0,0.966
s1016,0.17484,0.418,0.0,0.835
s1020,0.151061,0.338,0.0502,0.523
s102b,7.770782,6.423,0.824185,6.413
s102s,7.770782,6.423,0.824185,6.413
s1046,0.1699,0.308,0.0,0.706
s1048,0.1397,0.27,0.0,0.615
s1091,0.050608,0.149,0.061165,0.451
s1210,0.12009,0.215,0.07237,0.511
s1221,0.1213,0.22,0.049235,0.454
s1223,0.121406,0.199,0.086924,0.49
s1223rtl,0.135132,0.199,0.08475,0.528
s2027,0.14503,0.294,0.027402,0.383
s2046,0.090286,0.286,0.025862,0.551
s2048,0.086298,0.351,0.019324,0.558
s2050,0.089309,0.299,0.012885,0.402
s2055,0.0799,0.348,0.016721,0.413
s2060,0.079988,0.302,0.01833,0.456
s2062,0.079856,0.301,0.017555,0.458
s2091,0.101116,0.26,0.039249,0.395
s3,1.774463,1.336,-0.388363,19.0
s3002,0.099474,0.306,0.03008,0.388
s3010,0.103192,0.25,0.027942,0.384
s3014,0.09461,0.294,0.025427,0.386
s3016,0.095216,0.289,0.020942,0.383
s3021,0.094705,0.299,0.029137,0.392
s3024,0.098494,0.307,0.034979,0.447
s3025,0.093858,0.289,0.035925,0.401
s4022,0.112711,0.341,0.043428,0.569
s4053,0.089216,0.309,0.029926,0.45
s4061,0.096294,0.283,0.039038,0.442
s4062,0.095458,0.317,0.04148,0.456
s4083,0.080049,0.247,0.034675,0.36
s4094,0.099061,0.291,0.024537,0.353
s4095,0.096998,0.291,0.024652,0.337
s4096,0.124762,0.355,0.022059,0.388
s4110,0.083818,0.285,0.031219,0.454
s4158,0.1086,0.353,0.037045,0.452
s4180,0.09784,0.261,0.043669,0.379
s4233,0.136565,0.338,0.032308,0.44
s4310,0.108602,0.307,0.041648,0.398
s4320,0.094136,0.277,0.044854,0.402
s5010,0.098277,0.276,0.0221,0.276
s5020,0.084043,0.278,0.025966,0.278
s6061,0.09012,0.311,0.017823,0.388
s6062,0.079478,0.313,0.016113,0.388
s6063,0.069686,0.294,0.014349,0.417
s7012,0.087521,0.277,0.020226,0.376
s7055,0.105009,0.318,0.035717,0.386
s7075,0.089991,0.29,0.03053,0.468
s8025,0.079823,0.228,0.004868,0.169
s8035,0.14004,0.291,-0.0,0.073
s8036,0.160057,0.369,0.018926,0.342
s8037,0.160061,0.34,0.026525,0.34
s8038,0.130064,0.329,0.009247,0.295
s8052,0.118948,0.333,0.015963,0.369
s8055,0.120016,0.343,0.020773,0.411
s8064,0.12338,0.391,0.011896,0.544
s8065,0.110001,0.378,0.011875,0.525
s8066,0.099999,0.377,0.009479,0.526
s9000,0.090079,0.282,0.023706,0.422
s9026,0.095,0.273,-0.0,0.626
s9027,0.08,0.229,0.0,0.038
s9032,0.09,0.25,0.0,0.01
s9033,0.07498,0.228,0.0,0.029
s9037,0.089998,0.285,0.035065,0.4
sa7024,0.070069,0.259,0.03266,0.445
sa7025,0.080068,0.287,0.036071,0.445
sa7026,0.090035,0.323,0.038486,0.471
sa7035,0.091992,0.298,0.025788,0.413
sa7036,0.092021,0.281,0.028182,0.41
sa7038,0.092048,0.285,0.03265,0.425
saratov,25.925932,34.562,-13.322815,34.562
sc1012r8,19.527143,1.0,1.781803,14.692
sc1094r8,53.796848,117.776,-36.629761,117.776
sc1095,17.772936,56.183,1.747156,14.447
sc1095r8,19.830803,0.984,1.798651,14.91
sc20010,158.423431,233.209,-91.792023,233.209
sc20012,168.252762,241.916,-97.176903,241.916
sc20403,4.803523,3.46,-1.080151,3.946
sc20404,10.38368,7.381,-4.807929,7.877
sc20406,20.090309,1.0,1.873199,14.388
sc20410,25.159349,1.0,2.269558,18.307
sc20412,26.129671,1.0,2.342179,19.082
sc20414,26.730469,1.0,2.385491,19.569
sc20503,4.775302,3.496,0.555625,3.494
sc20518,27.581142,1.0,2.44903,20.263
sc20606,19.591616,1.0,1.83052,14.026
sc20610,25.155807,1.0,2.270674,18.312
sc20612,26.125893,1.0,2.343296,19.087
sc20614,26.726902,1.0,2.38664,19.574
sc20706,19.598906,1.0,1.831779,14.034
sc20710,25.148363,1.0,2.270747,18.31
sc20712,23.110224,19.093,-13.058184,103.0
sc20714,23.110224,19.093,-13.058184,103.0
sc21006,19.027258,1.0,1.788549,13.632
sc21010,25.171268,1.0,2.277283,18.351
sc2110,7.339073,6.123,0.807698,6.115
sd2030,0.085624,0.352,0.022298,0.457
sd2083,0.089615,0.352,0.028149,0.448
sd5060,0.094592,0.249,0.022977,0.435
sd6060,0.103719,0.339,0.018709,0.363
sd6080,0.091878,0.309,0.037353,0.4
sd7003,0.085111,0.244,0.014793,0.354
sd7032,0.099693,0.282,0.036736,0.402
sd7034,0.105248,0.282,0.039046,0.394
sd7037,0.092124,0.291,0.029901,0.399
sd7043,0.091385,0.281,0.035219,0.453
sd7062,0.139994,0.272,0.039706,0.388
sd7080,0.091558,0.297,0.024513,0.399
sd7084,0.096292,0.295,0.022962,0.389
sd7090,0.099904,0.293,0.018718,0.387
sd8000,0.08863,0.294,0.017316,0.456
sd8020,0.10102,0.275,5e-06,0.421
sd8040,0.100007,0.293,0.026374,0.395
sg6040,0.160016,0.353,0.025156,0.582
sg6041,0.099955,0.349,0.02024,0.385
sg6042,0.100018,0.335,0.037841,0.471
sg6043,0.10015,0.323,0.055469,0.497
sg6050,0.160187,0.315,0.032502,0.474
sg6051,0.12012,0.357,0.032382,0.463
sm701,0.159989,0.363,0.033197,0.603
sokolov,3.060964,20.244,-1.642703,20.244
spicasm,0.117208,0.3,0.046158,0.35
ssca09,37.227188,35.01,9.845008,35.01
stcyr171,0.1108,0.3,0.015009,0.5
stcyr172,0.1356,0.3,-0.0,0.075
stcyr234,0.161071,0.211,0.04873,0.592
stcyr24,0.123676,0.296,0.055728,0.404
ste87151,4.735353,3.581,0.541289,3.572
ste87391,6.205707,4.73,0.678974,4.707
stf86361,7.558362,0.996,0.804786,5.885
strand,3.711903,2.972,-1.494573,20.0
supermarine371i,0.13,0.4,0.009198,0.5
supermarine371ii,0.0836,0.5,0.009219,0.5
tempest1,100.33004,144.175,-58.258884,144.175
tempest2,21.122293,78.554,-18.809258,78.554
tempest3,59.156357,109.952,-37.559536,109.952
th25816,7.10613,5.604,0.760443,5.56
trainer60,0.183085,0.271,-0.001537,0.98
tsagi12,18.695444,3.153,9.133703,3.153
tsagi8,15.061913,6.009,7.50544,6.009
tsagi_r3a,0.120896,0.231,0.031677,0.241
ua2-180,0.181252,0.315,0.069695,0.366
ua2-180sm,0.181696,0.341,0.069832,0.341
ua79sf18,5.518522,4.292,0.620857,4.271
ua79sff,4.641777,1.0,0.449393,4.247
ua79sfm,44.479885,-0.92,19.596544,-0.92
uag8814320,0.143066,0.434,0.060833,0.468
ui1720,46.154629,12.252,16.976105,12.252
ultimate,0.128472,0.342,-0.003441,0.967
us1000root,0.185668,0.271,-0.000394,0.001
usa22,5.868084,12.66,2.739401,12.66
usa25,1.418121,1.06,0.214807,1.06
usa26,1.536171,1.153,0.226997,1.153
usa27,9.700213,9.7,4.427286,9.7
usa27m2,12.283172,7.649,5.562166,7.649
usa28,15.216668,5.687,7.344703,5.687
usa29,17.12668,4.188,8.21993,4.188
usa31,13.170108,6.563,5.428727,6.563
usa32,12.267761,7.209,4.87066,7.209
usa33,10.772923,8.413,4.142472,8.413
usa34,15.492832,4.414,6.204341,4.414
usa35,3.664953,3.006,-1.443742,17.0
usa35a,3.664953,3.006,-1.443746,17.0
usa35b,2.613967,2.042,0.338875,2.042
usa40,4.222512,20.329,-3.191516,20.329
usa40b,7.657595,10.956,2.733853,10.956
usa41,10.509054,9.329,5.225079,9.329
usa45,2.372072,1.849,0.310656,1.836
usa45m,1.750465,1.325,-0.371469,17.0
usa46,7.676005,11.398,3.810523,11.398
usa48,2.295046,1.773,-0.680797,17.0
usa49,1.888205,15.622,0.919237,15.622
usa5,15.981508,5.335,7.961599,5.335
usa50,11.757598,8.418,5.849106,8.418
usa51,8.266623,10.966,4.104592,10.966
usa98,10.506992,20.974,-5.574821,20.974
usnps4,0.119418,0.342,0.050022,0.342
v13006,4.106327,3.293,-2.255895,21.839
v13009,8.084794,13.678,2.846104,13.678
v23010,8.362434,32.546,-5.874938,32.546
v43012,33.524456,9.493,12.568185,9.493
v43015,9.798146,12.897,2.533037,12.897
vr1,5.402414,4.401,0.61418,4.401
vr11x,59.929688,-15.345,26.026108,-15.345
vr12,11.129536,1.0,1.089049,8.714
vr13,11.107628,1.0,1.088145,8.691
vr14,11.001929,1.0,1.079411,8.605
vr15,10.993023,1.0,1.080105,8.595
vr5,13.557528,16.78,3.464829,16.78
vr7,8.740087,7.189,-4.485274,39.0
vr7b,8.515605,7.003,-4.350931,38.0
vr8,4.067217,3.147,0.482091,3.147
vr8b,3.935829,3.043,-1.655395,30.0
vr9,213.902802,179.829,-106.255165,179.829
w1011,0.110006,0.254,-1e-06,0.924
w1015,0.149952,0.272,1e-06,0.931
waspsm,0.093539,0.271,0.030037,0.379
wb13535sm,0.135512,0.25,0.036832,0.5
wb140,0.139258,0.3,0.036404,0.45
whitcomb,7.320467,5.925,-3.656541,37.0
ys900,0.09006,0.525,0.0,0.934
ys915,0.090952,0.357,0.01757,0.67
ys930,0.090909,0.35,0.0303,0.592
2032c,0.079968,0.178,0.069969,0.35
a18,0.073534,0.292,0.038421,0.458
a18sm,0.072835,0.268,0.038423,0.478
a63a108c,0.077378,0.312,0.003657,0.145
ah21,0.07002,0.358,0.017612,0.556
ah6407,0.068608,0.18,0.055489,0.436
ah7476,0.059579,0.246,0.062095,0.484
ah79100a,0.1,0.285,0.036435,0.558
ah79100b,0.100375,0.311,0.064103,0.524
ah79100c,0.099441,0.314,0.066809,0.496
ames01,0.102883,0.325,0.014299,0.168
ames02,0.077378,0.311,0.003658,0.144
ames03,0.100002,0.377,0.012315,0.17
amsoil1,0.116276,0.401,0.020915,0.422
amsoil2,0.117662,0.399,0.009775,0.492
aquilasm,0.093845,0.299,0.039875,0.332
arad10,0.100035,0.235,0.039866,0.369
arad13,0.130001,0.251,0.035995,0.315
arad20,0.200174,0.262,0.037433,0.224
arad6,0.06025,0.192,0.050067,0.449
atr72sm,0.145262,0.259,0.028533,0.207
avistar,0.145214,0.338,0.022844,0.375
b29root,0.220659,0.326,0.018054,0.347
b29tip,0.09033,0.33,0.022696,0.33
b540ols,0.097086,0.22,0.000162,0.0
b707a,0.114347,0.247,-0.013925,0.319
b707b,0.122358,0.338,0.007058,0.104
b707c,0.097873,0.343,0.015627,0.255
b707d,0.089786,0.421,0.01824,0.325
b707e,0.090089,0.417,0.018051,0.332
b737a,0.15372,0.19,0.003595,0.044
b737b,0.125728,0.278,0.007622,0.094
b737c,0.100298,0.382,0.014505,0.203
b737d,0.107996,0.41,0.015857,0.209
bacj,0.100699,0.387,0.016624,0.787
bacxxx,0.113099,0.35,0.013604,0.138
be50,0.073043,0.228,0.040085,0.449
be50sm,0.073262,0.225,0.039532,0.461
boe103,0.127374,0.322,0.035759,0.405
boe106,0.130767,0.325,0.033417,0.377
bqm34,0.099002,0.322,8.2e-05,0.001
bw3,0.050231,0.077,0.056575,0.436
c141a,0.129911,0.408,0.010728,0.673
c141b,0.126436,0.391,0.011054,0.629
c141c,0.109876,0.396,0.01314,0.522
c141d,0.107637,0.392,0.015472,0.499
c141e,0.105096,0.408,0.017744,0.496
c141f,0.099967,0.4,0.022368,0.488
c5a,0.131221,0.411,0.00756,0.829
c5b,0.115499,0.396,0.012387,0.702
c5c,0.111035,0.406,0.014336,0.666
c5d,0.110541,0.405,0.013785,0.6
c5e,0.107811,0.403,0.014334,0.296
cast102,0.121899,0.439,0.015482,0.699
ch10sm,0.128434,0.311,0.101975,0.482
chen,0.124732,0.275,0.078595,0.261
clarkk,0.11699,0.311,0.032904,0.427
clarkv,0.116874,0.337,0.034056,0.468
clarkw,0.113142,0.255,0.037539,0.426
clarkx,0.116994,0.301,0.032993,0.428
clarky,0.117066,0.283,0.034997,0.411
clarkyh,0.119076,0.306,0.025176,0.34
clarkys,0.117047,0.292,0.023663,0.292
clarkysm,0.117267,0.305,0.035278,0.42
clarkz,0.117499,0.305,0.040492,0.384
clarym15,0.150038,0.289,0.035743,0.406
clarym18,0.18008,0.284,0.03571,0.408
cr001sm,0.073331,0.275,0.040593,0.457
cr1,0.122091,0.251,0.047698,0.421
dae11,0.128291,0.331,0.066349,0.438
dae21,0.117848,0.318,0.06603,0.445
dae31,0.110606,0.292,0.067265,0.464
dae41,0.116864,0.305,0.030461,0.412
dae51,0.093824,0.313,0.040539,0.447
davis,0.112518,0.29,0.037199,0.438
davissm,0.058752,0.302,0.059073,0.449
dbln526,0.259896,0.496,0.039661,0.525
defcnd1,0.209141,0.301,0.046404,0.365
defcnd2,0.147494,0.293,0.038537,0.293
defcnd3,0.11485,0.287,0.021708,0.292
df101,0.110039,0.276,0.023238,0.437
df102,0.110048,0.283,0.02287,0.435
dfvlrr4,0.133847,0.374,0.020555,0.803
dh4009sm,0.08953,0.429,0.001916,0.092
doa5,0.162208,0.412,0.025524,0.763
dsma523a,0.109978,0.359,0.022712,0.826
dsma523b,0.109969,0.346,0.024412,0.821
du8608418,0.084559,0.36,0.011166,0.439
e1098,0.189878,0.382,0.037405,0.553
e1200,0.169661,0.383,0.034478,0.494
e1210,0.15854,0.214,0.052762,0.339
e1211,0.180282,0.208,0.044634,0.377
e1212,0.177295,0.215,0.032472,0.37
e1212mod,0.177611,0.216,0.032299,0.348
e1213,0.174073,0.22,0.020763,0.322
e1214,0.19849,0.242,0.021574,0.319
e1230,0.174576,0.295,0.036323,0.263
e1233,0.189364,0.314,0.043613,0.295
e168,0.12446,0.26,-0.0,0.044
e169,0.144042,0.269,1e-06,0.303
e171,0.122818,0.348,0.0,0.051
e174,0.089228,0.31,0.038272,0.404
e176,0.088313,0.311,0.032751,0.402
e178,0.086959,0.322,0.027766,0.391
e180,0.085915,0.316,0.022679,0.376
e182,0.084697,0.317,0.017022,0.367
e184,0.083277,0.32,0.011754,0.351
e186,0.102744,0.306,0.012816,0.291
e193,0.1023,0.315,0.035458,0.413
e193mod,0.11868,0.318,0.041433,0.416
e195,0.118315,0.332,0.031595,0.431
e197,0.134944,0.332,0.02788,0.445
e201,0.118872,0.33,0.030684,0.45
e203,0.136532,0.327,0.026555,0.502
e205,0.104787,0.298,0.029823,0.365
e207,0.120368,0.318,0.024886,0.373
e209,0.137228,0.32,0.019893,0.436
e210,0.13648,0.315,0.040231,0.473
e211,0.109641,0.335,0.025517,0.587
e212,0.105653,0.283,0.029168,0.577
e214,0.111077,0.328,0.040284,0.524
e216,0.104385,0.28,0.051611,0.556
e220,0.1148,0.348,0.024851,0.382
e221,0.093862,0.288,0.018574,0.314
e222,0.101793,0.299,0.02489,0.506
e224,0.10174,0.298,0.017657,0.476
e226,0.101937,0.295,0.009629,0.437
e228,0.100805,0.302,0.002699,0.304
e230,0.099645,0.29,-0.007848,0.75
e231,0.123413,0.399,0.024579,0.399
e266,0.173261,0.403,0.03156,0.383
e297,0.11388,0.376,-9.6e-05,0.001
e325,0.126459,0.318,0.017571,0.175
e326,0.128801,0.318,0.021916,0.203
e327,0.131209,0.319,0.026123,0.221
e328,0.133478,0.325,0.030445,0.236
e329,0.135538,0.322,0.035253,0.257
e330,0.110407,0.304,0.02191,0.177
e331,0.112852,0.305,0.026091,0.216
e332,0.115444,0.3,0.030501,0.243
e333,0.117706,0.307,0.035481,0.252
e334,0.119503,0.304,0.040214,0.261
e335,0.12592,0.3,0.023824,0.204
e336,0.12807,0.3,0.028028,0.221
e337,0.131153,0.309,0.032469,0.234
e338,0.133226,0.299,0.037261,0.256
e339,0.135615,0.308,0.041527,0.266
e340,0.137209,0.301,0.025986,0.214
e341,0.139944,0.304,0.03027,0.23
e342,0.142695,0.307,0.034832,0.235
e343,0.144942,0.304,0.039486,0.251
e344,0.147414,0.313,0.044094,0.27
e360,0.122433,0.355,0.015424,0.265
e361,0.121248,0.35,0.016484,0.273
e374,0.109224,0.355,0.02263,0.387
e376,0.024719,0.042,0.089533,0.32
e377,0.0388,0.075,0.088002,0.351
e377m,0.037848,0.061,0.09184,0.314
e378,0.040889,0.087,0.080088,0.356
e379,0.022304,0.066,0.080413,0.326
e385,0.084274,0.308,0.057236,0.449
e387,0.090692,0.306,0.037833,0.402
e392,0.10153,0.322,0.038542,0.427
e393,0.115272,0.319,0.040201,0.47
e395,0.122955,0.304,0.052425,0.513
e396,0.130746,0.308,0.054454,0.5
e397,0.135373,0.322,0.052997,0.511
e398,0.141813,0.306,0.05309,0.485
e399,0.14857,0.305,0.051387,0.497
e403,0.149716,0.379,0.033137,0.736
e407,0.144498,0.391,0.034951,0.727
e417,0.142058,0.384,0.031651,0.761
e420,0.14344,0.245,0.10469,0.42
e421,0.145376,0.247,0.086413,0.393
e422,0.14015,0.242,0.07121,0.373
e423,0.125241,0.256,0.099281,0.437
e426,0.108483,0.228,0.006847,0.456
e428,0.112042,0.204,0.006314,0.478
e431,0.151472,0.399,0.042405,0.419
e432,0.159888,0.374,0.044427,0.374
e433,0.142291,0.41,0.03992,0.441
e434,0.133542,0.383,0.043371,0.405
e435,0.162456,0.383,0.043795,0.56
e471,0.062665,0.282,0.047009,0.517
e472,0.121009,0.18,0.00017,0.0
e473,0.161894,0.214,0.000181,0.0
e474,0.140878,0.212,0.0,0.038
e475,0.150028,0.223,-0.0,0.07
e479,0.165734,0.25,0.000177,0.0
e485,0.125292,0.337,0.011361,0.251
e49,0.072331,0.389,0.069233,0.533
e502,0.156723,0.431,0.01523,0.345
e520,0.150146,0.35,-8.2e-05,0.001
e521,0.137767,0.351,-8.6e-05,0.001
e540,0.168828,0.443,0.016039,0.34
e541,0.16643,0.465,0.016689,0.345
e542,0.168894,0.423,0.019112,0.3
e543,0.172471,0.423,0.018728,0.3
e544,0.175183,0.405,0.018485,0.317
e545,0.174499,0.399,0.01811,0.317
e546,0.162747,0.381,0.017646,0.278
e547,0.174041,0.38,0.020699,0.292
e548,0.174247,0.357,0.022222,0.269
e549,0.181297,0.373,0.02093,0.314
e550,0.182128,0.351,0.022341,0.295
e551,0.182824,0.345,0.028272,0.573
e552,0.184659,0.335,0.025787,0.497
e553,0.181429,0.327,0.029781,0.588
e554,0.182697,0.309,0.02656,0.553
e555,0.160381,0.313,0.026071,0.652
e556,0.160202,0.311,0.031256,0.633
e557,0.160278,0.302,0.036738,0.614
e558,0.16036,0.259,0.035547,0.493
e559,0.160667,0.259,0.042967,0.491
e560,0.160926,0.259,0.048793,0.508
e561,0.169327,0.263,0.051171,0.482
e562,0.150427,0.269,0.039661,0.53
e58,0.056176,0.221,0.064625,0.524
e580,0.160974,0.356,0.040962,0.625
e582,0.14755,0.402,0.042775,0.407
e583,0.165043,0.399,0.045041,0.379
e584,0.166222,0.4,0.045361,0.38
e585,0.146386,0.4,0.042673,0.42
e587,0.16669,0.384,0.041324,0.512
e59,0.056098,0.276,0.052374,0.565
e593,0.113119,0.276,0.046839,0.315
e598,0.111566,0.259,0.045417,0.319
e603,0.189897,0.392,0.03294,0.373
e604,0.188231,0.4,0.033109,0.422
e61,0.056746,0.253,0.06665,0.505
e62,0.056396,0.258,0.053545,0.495
e625,0.130008,0.302,0.028867,0.222
e63,0.042691,0.217,0.053929,0.516
e635,0.116539,0.276,0.028525,0.213
e636,0.11899,0.281,0.032154,0.227
e637,0.121096,0.283,0.036955,0.246
e638,0.123563,0.292,0.041868,0.268
e639,0.125612,0.295,0.047802,0.276
e64,0.084568,0.299,0.03318,0.502
e642,0.150798,0.398,0.030946,0.376
e654,0.172186,0.375,0.048293,0.457
e655,0.173483,0.377,0.040011,0.444
e656,0.162194,0.387,0.048293,0.447
e657,0.155841,0.384,0.046695,0.462
e66,0.101421,0.305,0.040422,0.511
e662,0.150238,0.422,0.041015,0.463
e664,0.16631,0.429,0.027197,0.406
e664ex,0.166342,0.425,0.042953,0.559
e668,0.139094,0.387,0.039696,0.496
e67,0.116285,0.319,0.036649,0.524
e678,0.150815,0.398,0.052061,0.513
e68,0.131125,0.336,0.033383,0.521
e682,0.153198,0.424,0.029888,0.411
e694,0.154579,0.428,0.049345,0.568
e71,0.051714,0.24,0.046133,0.52
e715,0.1507,0.321,0.027718,0.43
e748,0.197458,0.292,0.046068,0.541
e793,0.156437,0.265,0.041321,0.453
e817,0.109861,0.33,0.028885,0.683
e818,0.093706,0.33,0.028018,0.688
e836,0.126558,0.406,0.000165,0.001
e837,0.16106,0.373,0.000173,0.001
e838,0.184139,0.398,0.000176,0.001
e850,0.079951,0.361,0.018273,0.707
e851,0.090291,0.36,0.023405,0.649
e852,0.100882,0.358,0.027655,0.604
e853,0.116287,0.346,0.030931,0.569
e854,0.134231,0.331,0.032866,0.537
e855,0.157248,0.33,0.037627,0.504
e856,0.181803,0.313,0.042508,0.48
e857,0.203781,0.3,0.04669,0.468
e858,0.227457,0.277,0.048007,0.449
e862,0.323737,0.294,0.000203,0.0
e863,0.357799,0.303,0.000217,0.0
e864,0.389005,0.308,0.0007,0.106
e874,0.079066,0.276,0.009463,0.346
e904,0.08999,0.455,0.013468,0.497
e908,0.090081,0.438,0.027667,0.672
ea61009,0.09014,0.313,0.000197,0.001
ea61012,0.120406,0.328,0.000216,0.001
ea81006,0.060262,0.337,0.000172,0.002
