Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
ssca07,9.5,0.4819,0.10451,0.08598,-0.0363,1.0,1.0
ssca07,10.0,0.4974,0.11207,0.09379,-0.0399,1.0,1.0
ssca07,10.5,0.5133,0.11974,0.10168,-0.0434,1.0,1.0
ssca07,11.0,0.5296,0.12749,0.10963,-0.0469,1.0,1.0
ssca07,11.5,0.5464,0.13527,0.11774,-0.0504,1.0,1.0
ssca07,12.0,0.5637,0.14307,0.12571,-0.054,1.0,1.0
ssca07,12.5,0.5815,0.15089,0.13369,-0.0576,1.0,1.0
ssca07,13.0,0.5998,0.15871,0.14166,-0.0612,1.0,1.0
ssca07,13.5,0.6184,0.16654,0.14962,-0.0649,1.0,1.0
ssca07,14.0,0.6374,0.17439,0.1576,-0.0687,1.0,1.0
ssca07,14.5,0.6566,0.18225,0.16558,-0.0725,1.0,1.0
ssca07,15.0,0.6762,0.19016,0.17373,-0.0765,1.0,1.0
ssca07,15.5,0.7314,0.20754,0.19146,-0.0897,0.9443,1.0
ssca07,16.0,0.7709,0.21876,0.20292,-0.0973,0.8774,1.0
ssca07,16.5,0.8023,0.2283,0.21259,-0.1021,0.8201,1.0
ssca07,17.0,0.8274,0.23584,0.22024,-0.1055,0.7742,1.0
ssca07,17.5,0.853,0.24459,0.22909,-0.109,0.7319,1.0
ssca07,18.0,0.8776,0.2532,0.23794,-0.1121,0.6903,1.0
ssca07,18.5,0.9015,0.26171,0.24653,-0.1149,0.6484,1.0
ssca07,19.0,0.9237,0.26972,0.2546,-0.1176,0.6094,1.0
ssca07,19.5,0.9485,0.28055,0.26551,-0.1206,0.5736,1.0
ssca07,20.0,0.9671,0.28699,0.272,-0.1234,0.5447,1.0
ssca07,20.5,0.9873,0.2951,0.28017,-0.1264,0.5176,1.0
ssca07,21.0,1.0082,0.30437,0.2895,-0.1296,0.4913,1.0
ssca07,21.5,1.0241,0.30878,0.29396,-0.1326,0.4669,1.0
ssca07,22.0,1.041,0.31461,0.29999,-0.1359,0.4445,1.0
ssca07,22.5,1.0616,0.32486,0.31031,-0.1392,0.4217,1.0
ssca07,23.0,1.0761,0.3282,0.31369,-0.1429,0.4018,1.0
ssca07,23.5,1.096,0.33841,0.324,-0.1464,0.3823,1.0
ssca07,24.0,1.113,0.34575,0.33138,-0.1503,0.3667,1.0
ssca07,24.5,1.1285,0.35102,0.33672,-0.1544,0.3522,1.0
ssca07,25.0,1.1443,0.35699,0.34276,-0.1586,0.3381,1.0
ssca07,25.5,1.1601,0.3633,0.34914,-0.1628,0.3243,1.0
ssca07,26.0,1.176,0.37017,0.35622,-0.1671,0.3109,1.0
ssca07,26.5,1.192,0.37779,0.36392,-0.1714,0.2977,1.0
ssca07,27.0,1.2075,0.38469,0.37096,-0.1758,0.2848,1.0
ssca07,27.5,1.2196,0.38537,0.37168,-0.1809,0.274,1.0
ssca07,28.0,1.2332,0.38966,0.37605,-0.1858,0.2645,1.0
ssca07,28.5,1.2485,0.39826,0.38474,-0.1904,0.255,1.0
ssca07,29.0,1.2628,0.40464,0.39136,-0.1951,0.2446,1.0
ssca07,29.5,1.2746,0.40623,0.393,-0.2006,0.2377,1.0
ssca07,30.0,1.2901,0.41844,0.40534,-0.2049,0.2288,1.0
ssca09,0.0,0.0133,0.03617,0.01192,-0.0025,1.0,1.0
ssca09,0.5,0.0437,0.03644,0.01184,0.0003,1.0,1.0
ssca09,1.0,0.0759,0.03686,0.01204,0.0028,1.0,1.0
ssca09,1.5,0.1092,0.03743,0.01249,0.0048,1.0,1.0
ssca09,2.0,0.1431,0.03818,0.01326,0.0065,1.0,1.0
ssca09,2.5,0.177,0.03914,0.01436,0.0078,1.0,1.0
ssca09,3.0,0.2102,0.04037,0.01584,0.0087,1.0,1.0
ssca09,3.5,0.2414,0.04198,0.01781,0.0091,1.0,1.0
ssca09,4.0,0.2691,0.04415,0.02047,0.0088,1.0,1.0
ssca09,4.5,0.2903,0.04723,0.02402,0.0074,1.0,1.0
ssca09,5.0,0.3036,0.05153,0.02873,0.0047,1.0,1.0
ssca09,5.5,0.3135,0.05675,0.03424,0.0009,1.0,1.0
ssca09,6.0,0.3249,0.06227,0.04005,-0.003,1.0,1.0
ssca09,6.5,0.3387,0.06787,0.04587,-0.0068,1.0,1.0
ssca09,7.0,0.3542,0.07355,0.05177,-0.0103,1.0,1.0
ssca09,7.5,0.3708,0.07936,0.05781,-0.0136,1.0,1.0
ssca09,8.0,0.3879,0.08532,0.06402,-0.0169,1.0,1.0
ssca09,8.5,0.4054,0.09146,0.07049,-0.0201,1.0,1.0
ssca09,9.0,0.4228,0.09778,0.07709,-0.0232,1.0,1.0
ssca09,9.5,0.4402,0.1043,0.08388,-0.0264,1.0,1.0
ssca09,10.0,0.4575,0.11101,0.09087,-0.0296,1.0,1.0
ssca09,10.5,0.4747,0.1179,0.09812,-0.0329,1.0,1.0
ssca09,11.0,0.492,0.12495,0.10545,-0.0362,1.0,1.0
ssca09,11.5,0.5094,0.13213,0.1129,-0.0397,1.0,1.0
ssca09,12.0,0.527,0.13944,0.12047,-0.0432,1.0,1.0
ssca09,12.5,0.5448,0.14685,0.12812,-0.0468,1.0,1.0
ssca09,13.0,0.563,0.15433,0.1359,-0.0505,1.0,1.0
ssca09,13.5,0.5815,0.16188,0.14367,-0.0543,1.0,1.0
ssca09,14.0,0.6003,0.16949,0.15149,-0.0581,1.0,1.0
ssca09,14.5,0.6194,0.17716,0.15936,-0.0621,1.0,1.0
ssca09,15.0,0.6388,0.18489,0.16727,-0.0661,1.0,1.0
ssca09,15.5,0.6748,0.1968,0.17955,-0.0747,0.9782,1.0
ssca09,16.0,0.7219,0.21178,0.19489,-0.0853,0.9203,1.0
ssca09,16.5,0.7516,0.21943,0.20276,-0.0907,0.8683,1.0
ssca09,17.0,0.7798,0.22844,0.21195,-0.0955,0.8263,1.0
ssca09,17.5,0.8077,0.23753,0.22128,-0.0998,0.7813,1.0
ssca09,18.0,0.8343,0.24642,0.23033,-0.1036,0.7372,1.0
ssca09,18.5,0.8587,0.25508,0.23912,-0.1071,0.7011,1.0
ssca09,19.0,0.8832,0.26393,0.24811,-0.1104,0.6638,1.0
ssca09,19.5,0.9041,0.27083,0.2551,-0.1133,0.6289,1.0
ssca09,20.5,0.9464,0.28606,0.27062,-0.1195,0.5657,1.0
ssca09,21.0,0.9661,0.29322,0.27787,-0.1227,0.5382,1.0
ssca09,21.5,0.9858,0.30058,0.28531,-0.1259,0.5114,1.0
ssca09,22.0,1.0062,0.30925,0.29407,-0.1293,0.4859,1.0
ssca09,22.5,1.0253,0.31662,0.30154,-0.1327,0.462,1.0
ssca09,23.5,1.0593,0.3284,0.31355,-0.1401,0.4227,1.0
ssca09,24.0,1.0804,0.33971,0.325,-0.1437,0.4023,1.0
ssca09,24.5,1.0961,0.3449,0.33022,-0.1477,0.3858,1.0
ssca09,25.0,1.1117,0.34993,0.33532,-0.1519,0.3702,1.0
ssca09,25.5,1.1281,0.35631,0.3418,-0.1561,0.3557,1.0
ssca09,26.0,1.1445,0.36306,0.34863,-0.1604,0.3416,1.0
ssca09,26.5,1.1609,0.37039,0.35614,-0.1647,0.3278,1.0
ssca09,27.0,1.1775,0.37859,0.36444,-0.1691,0.3141,1.0
ssca09,27.5,1.192,0.38305,0.36903,-0.1737,0.3014,1.0
ssca09,28.0,1.2046,0.38451,0.37054,-0.1789,0.2912,1.0
ssca09,28.5,1.2194,0.39097,0.37709,-0.1837,0.2818,1.0
ssca09,29.0,1.2364,0.40274,0.38898,-0.188,0.2707,1.0
ssca09,29.5,1.2477,0.40165,0.38807,-0.1936,0.2614,1.0
ssca09,30.0,1.2615,0.40795,0.39445,-0.1986,0.2534,1.0
ste87151,0.0,-0.0721,0.05154,0.02669,-0.0048,1.002,0.998
ste87151,0.5,-0.0533,0.05147,0.02628,-0.0006,1.002,0.998
ste87151,1.0,-0.0335,0.05153,0.02604,0.0034,1.002,0.998
ste87151,1.5,-0.0119,0.05177,0.02605,0.0069,1.002,0.998
ste87151,2.0,0.0118,0.05221,0.0263,0.0097,1.002,0.998
ste87151,2.5,0.0376,0.05289,0.02686,0.012,1.002,0.998
ste87151,3.0,0.0652,0.0538,0.02772,0.0138,1.002,0.998
ste87151,3.5,0.0938,0.05498,0.02891,0.0151,1.002,0.998
ste87151,4.0,0.1231,0.05641,0.03043,0.016,1.002,0.998
ste87151,4.5,0.1525,0.05812,0.03231,0.0165,1.002,0.998
ste87151,5.0,0.1815,0.06013,0.03456,0.0166,1.002,0.998
ste87151,5.5,0.2096,0.06246,0.03719,0.0164,1.002,0.998
ste87151,6.0,0.2365,0.06515,0.04024,0.0159,1.002,0.998
ste87151,6.5,0.2617,0.06823,0.04377,0.0151,1.002,0.998
ste87151,7.0,0.2848,0.07175,0.04775,0.0139,1.002,0.998
ste87151,7.5,0.3056,0.07578,0.05227,0.0123,1.002,0.998
ste87151,8.0,0.3238,0.08035,0.05741,0.0103,1.002,0.998
ste87151,8.5,0.3393,0.0855,0.06309,0.0078,1.002,0.998
ste87151,9.0,0.3525,0.09123,0.06933,0.0049,1.002,0.998
ste87151,9.5,0.3639,0.09747,0.0761,0.0016,1.002,0.998
ste87151,10.0,0.3746,0.10411,0.08319,-0.0021,1.002,0.998
ste87151,10.5,0.3857,0.11101,0.09049,-0.006,1.002,0.998
ste87151,11.0,0.3978,0.11803,0.09786,-0.01,1.002,0.998
ste87151,11.5,0.4113,0.12507,0.10522,-0.0141,1.002,0.998
ste87151,12.0,0.4264,0.13211,0.11259,-0.0182,1.002,0.998
ste87151,12.5,0.4427,0.13911,0.11986,-0.0223,1.002,0.998
ste87151,13.0,0.4601,0.14608,0.12707,-0.0264,1.002,0.998
ste87151,13.5,0.4783,0.15306,0.13428,-0.0305,1.002,0.998
ste87151,14.0,0.4972,0.16001,0.14151,-0.0346,1.002,0.998
ste87151,14.5,0.5235,0.16922,0.15099,-0.0406,0.9966,0.998
ste87151,15.0,0.559,0.18048,0.16259,-0.049,0.9759,0.998
ste87151,15.5,0.5867,0.18895,0.17136,-0.0552,0.9574,0.998
ste87151,16.0,0.6182,0.19915,0.18186,-0.0621,0.933,0.998
ste87151,16.5,0.6416,0.20579,0.18873,-0.067,0.9149,0.998
ste87151,17.0,0.6653,0.21211,0.19529,-0.0718,0.894,0.998
ste87151,17.5,0.6925,0.22101,0.20449,-0.0773,0.8708,0.998
ste87151,18.0,0.7163,0.22752,0.21123,-0.0819,0.8478,0.998
ste87151,18.5,0.7403,0.23499,0.21892,-0.0867,0.8271,0.998
ste87151,19.0,0.766,0.24304,0.22725,-0.0916,0.8009,0.998
ste87151,19.5,0.7907,0.25067,0.2351,-0.0962,0.7742,0.998
ste87151,20.0,0.8136,0.25723,0.24189,-0.1004,0.7489,0.998
ste87151,20.5,0.8355,0.26319,0.24804,-0.1044,0.7214,0.998
ste87151,21.0,0.8576,0.26962,0.25469,-0.1084,0.6936,0.998
ste87151,21.5,0.8795,0.27683,0.26207,-0.1125,0.6687,0.998
ste87151,22.0,0.9028,0.28516,0.27058,-0.1167,0.6411,0.998
ste87151,22.5,0.9274,0.29542,0.28102,-0.1209,0.6124,0.998
ste87151,23.0,0.9424,0.29702,0.28273,-0.1242,0.5889,0.998
ste87151,23.5,0.9635,0.30491,0.29081,-0.1282,0.5637,0.998
ste87151,24.0,0.9867,0.3153,0.30136,-0.1322,0.5372,0.998
ste87151,24.5,1.0012,0.31716,0.30328,-0.1359,0.5162,0.998
ste87151,25.0,1.0237,0.32805,0.31432,-0.1399,0.4915,0.998
ste87151,25.5,1.0383,0.33066,0.31697,-0.1438,0.472,0.998
ste87151,26.0,1.055,0.33568,0.32208,-0.1478,0.4514,0.998
ste87151,26.5,1.0754,0.34596,0.33256,-0.1518,0.4308,0.998
ste87151,27.0,1.0918,0.35209,0.33873,-0.156,0.4135,0.998
ste87151,27.5,1.1064,0.35591,0.34263,-0.1603,0.397,0.998
ste87151,28.0,1.1215,0.36061,0.3474,-0.1647,0.381,0.998
ste87151,28.5,1.1365,0.36597,0.35285,-0.169,0.3656,0.998
ste87151,29.0,1.1518,0.37189,0.35892,-0.1735,0.3508,0.998
ste87151,29.5,1.1673,0.37905,0.36617,-0.178,0.3368,0.998
ste87151,30.0,1.1834,0.38788,0.3751,-0.1824,0.3227,0.998
ste87391,0.0,-0.1131,0.052,0.03047,-0.0226,1.0019,0.9981
ste87391,0.5,-0.0752,0.05278,0.03048,-0.0233,1.0019,0.9981
ste87391,1.0,-0.0366,0.05389,0.03098,-0.024,1.0019,0.9981
ste87391,1.5,0.0019,0.05529,0.03185,-0.0248,1.0019,0.9981
ste87391,2.0,0.0397,0.05695,0.03312,-0.0256,1.0019,0.9981
ste87391,2.5,0.0765,0.05888,0.03474,-0.0265,1.0019,0.9981
ste87391,3.0,0.112,0.06108,0.03674,-0.0274,1.0019,0.9981
ste87391,3.5,0.1459,0.06357,0.0391,-0.0285,1.0019,0.9981
ste87391,4.0,0.1782,0.06637,0.04186,-0.0296,1.0019,0.9981
ste87391,4.5,0.2085,0.06948,0.04499,-0.0308,1.0019,0.9981
ste87391,5.0,0.237,0.07294,0.04853,-0.0322,1.0019,0.9981
ste87391,5.5,0.2635,0.07675,0.05248,-0.0338,1.0019,0.9981
ste87391,6.0,0.2884,0.0809,0.0568,-0.0356,1.0019,0.9981
ste87391,6.5,0.3117,0.08539,0.06147,-0.0375,1.0019,0.9981
ste87391,7.0,0.3338,0.09017,0.0665,-0.0396,1.0019,0.9981
ste87391,7.5,0.355,0.0952,0.07176,-0.0419,1.0019,0.9981
ste87391,8.0,0.3757,0.10043,0.07723,-0.0442,1.0019,0.9981
ste87391,8.5,0.3962,0.10583,0.08293,-0.0467,1.0019,0.9981
ste87391,9.0,0.4166,0.11135,0.08871,-0.0493,1.0019,0.9981
ste87391,9.5,0.437,0.11698,0.09461,-0.052,1.0019,0.9981
ste87391,10.0,0.4576,0.12269,0.10068,-0.0547,1.0019,0.9981
ste87391,10.5,0.4783,0.12849,0.10677,-0.0576,1.0019,0.9981
ste87391,11.0,0.4991,0.13436,0.11294,-0.0605,1.0019,0.9981
ste87391,11.5,0.5199,0.14032,0.11922,-0.0636,1.0019,0.9981
ste87391,12.0,0.5407,0.14636,0.12559,-0.0668,1.0019,0.9981
ste87391,12.5,0.5616,0.15251,0.13219,-0.0701,1.0019,0.9981
ste87391,13.0,0.5824,0.15876,0.1388,-0.0735,1.0019,0.9981
ste87391,13.5,0.603,0.16514,0.14555,-0.0771,1.0019,0.9981
ste87391,14.0,0.6235,0.17164,0.15243,-0.0808,1.0019,0.9981
ste87391,14.5,0.6438,0.17831,0.15949,-0.0846,1.0019,0.9981
ste87391,15.0,0.6638,0.18513,0.16683,-0.0886,1.0019,0.9981
ste87391,15.5,0.6837,0.19213,0.17422,-0.0928,1.0019,0.9981
ste87391,16.0,0.7163,0.20272,0.18532,-0.1005,0.9859,0.9981
ste87391,16.5,0.7509,0.21415,0.19727,-0.1088,0.9588,0.9981
ste87391,17.0,0.7787,0.22229,0.20582,-0.1152,0.9319,0.9981
ste87391,17.5,0.8031,0.22867,0.21258,-0.1207,0.905,0.9981
ste87391,18.0,0.8266,0.23411,0.21851,-0.1258,0.8739,0.9981
ste87391,18.5,0.8529,0.24248,0.22721,-0.1314,0.8437,0.9981
ste87391,19.0,0.8779,0.24988,0.23488,-0.1364,0.8109,0.9981
ste87391,19.5,0.9013,0.25647,0.24172,-0.1411,0.7794,0.9981
ste87391,20.0,0.9275,0.26523,0.2507,-0.1459,0.7437,0.9981
ste87391,20.5,0.95,0.27237,0.25803,-0.1502,0.7157,0.9981
ste87391,21.0,0.9717,0.27816,0.26398,-0.1541,0.6825,0.9981
ste87391,21.5,0.9961,0.28698,0.27296,-0.1582,0.6503,0.9981
ste87391,22.0,1.0145,0.29193,0.27802,-0.162,0.6272,0.9981
ste87391,22.5,1.0356,0.29906,0.2854,-0.1659,0.6013,0.9981
ste87391,23.0,1.0561,0.30573,0.29217,-0.1697,0.5733,0.9981
ste87391,23.5,1.0792,0.31581,0.30236,-0.1737,0.5486,0.9981
ste87391,24.0,1.0941,0.31825,0.30487,-0.1775,0.5299,0.9981
ste87391,24.5,1.1141,0.32601,0.31273,-0.1815,0.5094,0.9981
ste87391,25.0,1.1319,0.3324,0.31918,-0.1854,0.4904,0.9981
ste87391,25.5,1.1482,0.33638,0.32323,-0.1893,0.4698,0.9981
ste87391,26.0,1.1689,0.34666,0.33362,-0.1933,0.4507,0.9981
ste87391,26.5,1.1862,0.354,0.34112,-0.1975,0.4357,0.9981
ste87391,27.0,1.2022,0.35985,0.34705,-0.2017,0.4216,0.9981
ste87391,27.5,1.2175,0.36485,0.35216,-0.206,0.4077,0.9981
ste87391,28.0,1.2322,0.36945,0.35682,-0.2103,0.3938,0.9981
ste87391,28.5,1.2463,0.37347,0.36091,-0.2147,0.3802,0.9981
ste87391,29.0,1.2594,0.37649,0.36399,-0.2192,0.3673,0.9981
ste87391,29.5,1.2723,0.37941,0.36699,-0.224,0.3557,0.9981
ste87391,30.0,1.2855,0.38399,0.37172,-0.2286,0.3456,0.9981
stf86361,0.0,-0.1106,0.05382,0.02965,-0.0071,1.0019,0.9981
stf86361,0.5,-0.0875,0.05366,0.02906,-0.0048,1.0019,0.9981
stf86361,1.0,-0.0588,0.05386,0.02882,-0.0037,1.0019,0.9981
stf86361,1.5,-0.0254,0.05443,0.02906,-0.0035,1.0019,0.9981
stf86361,2.0,0.0112,0.05533,0.02968,-0.0041,1.0019,0.9981
stf86361,2.5,0.0498,0.05654,0.03073,-0.0052,1.0019,0.9981
stf86361,3.0,0.0896,0.05803,0.03213,-0.0066,1.0019,0.9981
stf86361,3.5,0.1297,0.05979,0.03392,-0.0082,1.0019,0.9981
stf86361,4.0,0.1695,0.06181,0.03607,-0.01,1.0019,0.9981
stf86361,4.5,0.2086,0.06409,0.03857,-0.0119,1.0019,0.9981
stf86361,5.0,0.2467,0.06663,0.04141,-0.0139,1.0019,0.9981
stf86361,5.5,0.2834,0.06946,0.04469,-0.0159,1.0019,0.9981
stf86361,6.0,0.3185,0.07258,0.04828,-0.018,1.0019,0.9981
stf86361,6.5,0.3518,0.07603,0.05236,-0.0202,1.0019,0.9981
stf86361,7.0,0.383,0.07983,0.05677,-0.0224,1.0019,0.9981
stf86361,7.5,0.412,0.084,0.06162,-0.0248,1.0019,0.9981
stf86361,8.0,0.4385,0.08858,0.06703,-0.0273,1.0019,0.9981
stf86361,8.5,0.4626,0.09361,0.07282,-0.0299,1.0019,0.9981
stf86361,9.0,0.4839,0.09912,0.07912,-0.0328,1.0019,0.9981
stf86361,9.5,0.5027,0.10513,0.08592,-0.036,1.0019,0.9981
stf86361,10.0,0.519,0.11165,0.09324,-0.0396,1.0019,0.9981
stf86361,10.5,0.5332,0.11869,0.10115,-0.0434,1.0019,0.9981
stf86361,11.0,0.5457,0.12623,0.1094,-0.0478,1.0019,0.9981
stf86361,11.5,0.557,0.13426,0.11807,-0.0525,1.0019,0.9981
stf86361,12.0,0.568,0.1427,0.12707,-0.0577,1.0019,0.9981
stf86361,12.5,0.5797,0.15148,0.1363,-0.0632,1.0019,0.9981
stf86361,13.0,0.5929,0.16042,0.14558,-0.0688,1.0019,0.9981
stf86361,13.5,0.6271,0.17425,0.15983,-0.0798,0.976,0.9981
stf86361,14.0,0.664,0.18761,0.1735,-0.0901,0.9344,0.9981
stf86361,14.5,0.6903,0.19672,0.18287,-0.0966,0.9057,0.9981
stf86361,15.0,0.714,0.20471,0.19101,-0.1021,0.8838,0.9981
stf86361,15.5,0.7384,0.21339,0.19979,-0.1075,0.8653,0.9981
stf86361,16.0,0.7643,0.22186,0.20839,-0.1129,0.842,0.9981
stf86361,16.5,0.7886,0.23065,0.21727,-0.1181,0.8263,0.9981
stf86361,17.0,0.8087,0.23617,0.22287,-0.1223,0.8105,0.9981
stf86361,17.5,0.8347,0.24482,0.23164,-0.1274,0.7884,0.9981
stf86361,18.0,0.8559,0.25015,0.23712,-0.1315,0.7665,0.9981
stf86361,18.5,0.8819,0.25945,0.24652,-0.1365,0.7456,0.9981
stf86361,19.0,0.9022,0.26453,0.25167,-0.1405,0.7262,0.9981
stf86361,19.5,0.9286,0.2749,0.26214,-0.1455,0.7053,0.9981
stf86361,20.0,0.9483,0.27922,0.26652,-0.1493,0.6823,0.9981
stf86361,20.5,0.9701,0.28563,0.27299,-0.1534,0.6586,0.9981
stf86361,21.0,0.9938,0.29416,0.28168,-0.1577,0.634,0.9981
stf86361,21.5,1.0159,0.3013,0.28891,-0.1618,0.61,0.9981
stf86361,22.0,1.0346,0.30649,0.29413,-0.1657,0.5903,0.9981
stf86361,22.5,1.0556,0.31371,0.30143,-0.1698,0.5686,0.9981
stf86361,23.0,1.0754,0.32063,0.30839,-0.1739,0.5493,0.9981
stf86361,23.5,1.0936,0.32554,0.31336,-0.1778,0.5276,0.9981
stf86361,24.0,1.114,0.33382,0.32169,-0.1819,0.5074,0.9981
stf86361,24.5,1.1303,0.33743,0.32545,-0.1858,0.4864,0.9981
stf86361,25.0,1.1516,0.3479,0.33598,-0.1898,0.4665,0.9981
stf86361,25.5,1.1658,0.35,0.33813,-0.194,0.4495,0.9981
stf86361,26.0,1.1816,0.35455,0.34273,-0.1982,0.4324,0.9981
stf86361,26.5,1.1977,0.36009,0.34834,-0.2024,0.4164,0.9981
stf86361,27.0,1.214,0.36588,0.3542,-0.2068,0.401,0.9981
stf86361,27.5,1.2293,0.37144,0.35991,-0.2111,0.3862,0.9981
stf86361,28.0,1.2443,0.37684,0.36539,-0.2155,0.3717,0.9981
stf86361,28.5,1.2589,0.382,0.37062,-0.22,0.3576,0.9981
stf86361,29.0,1.2726,0.38661,0.37531,-0.2245,0.3441,0.9981
stf86361,29.5,1.2858,0.39084,0.37961,-0.2292,0.3314,0.9981
stf86361,30.0,1.2986,0.39526,0.3841,-0.2338,0.3195,0.9981
empest1,0.0,-0.0529,0.05006,0.02516,-0.0005,1.0,1.0
empest1,0.5,-0.0431,0.05038,0.02528,0.0042,1.0,1.0
empest1,1.0,-0.0316,0.05088,0.02557,0.0086,1.0,1.0
empest1,1.5,-0.0184,0.05155,0.02608,0.0126,1.0,1.0
empest1,2.0,-0.0037,0.0524,0.02679,0.0163,1.0,1.0
empest1,2.5,0.0121,0.05343,0.02773,0.0196,1.0,1.0
empest1,3.0,0.0288,0.05465,0.0289,0.0225,1.0,1.0
empest1,3.5,0.0462,0.05606,0.03031,0.0251,1.0,1.0
empest1,4.0,0.0641,0.05769,0.03199,0.0274,1.0,1.0
empest1,4.5,0.0822,0.05955,0.03393,0.0293,1.0,1.0
empest1,5.0,0.1004,0.06165,0.03615,0.0308,1.0,1.0
empest1,5.5,0.1183,0.06402,0.03872,0.032,1.0,1.0
empest1,6.0,0.1359,0.06667,0.04158,0.0328,1.0,1.0
empest1,6.5,0.1528,0.06963,0.04479,0.0332,1.0,1.0
empest1,7.0,0.1692,0.07291,0.04836,0.0332,1.0,1.0
empest1,7.5,0.1847,0.07653,0.05227,0.0329,1.0,1.0
empest1,8.0,0.1996,0.08049,0.05654,0.0323,1.0,1.0
empest1,8.5,0.2139,0.08477,0.06118,0.0313,1.0,1.0
empest1,9.0,0.2276,0.08938,0.06612,0.0301,1.0,1.0
empest1,9.5,0.2408,0.09429,0.07137,0.0285,1.0,1.0
empest1,10.0,0.2538,0.09947,0.0769,0.0268,1.0,1.0
empest1,10.5,0.2667,0.10488,0.08264,0.0248,1.0,1.0
empest1,11.0,0.2797,0.11047,0.08854,0.0227,1.0,1.0
empest1,11.5,0.2929,0.11622,0.0946,0.0204,1.0,1.0
empest1,12.0,0.3064,0.12211,0.10077,0.018,1.0,1.0
empest1,12.5,0.3202,0.1281,0.10709,0.0155,1.0,1.0
empest1,13.0,0.3344,0.13418,0.11342,0.0128,1.0,1.0
empest1,13.5,0.349,0.14034,0.11983,0.0101,1.0,1.0
empest1,14.0,0.364,0.14657,0.12631,0.0073,1.0,1.0
empest1,14.5,0.3793,0.15287,0.13282,0.0045,1.0,1.0
empest1,15.0,0.3951,0.15921,0.13935,0.0015,1.0,1.0
empest1,15.5,0.4304,0.17107,0.15151,-0.0067,0.9771,1.0
empest1,16.0,0.4688,0.18292,0.16365,-0.0152,0.9342,1.0
empest1,16.5,0.5025,0.1941,0.17509,-0.0219,0.8929,1.0
empest1,17.0,0.5272,0.20087,0.18203,-0.0261,0.8565,1.0
empest1,17.5,0.5534,0.20954,0.19085,-0.0303,0.8217,1.0
empest1,18.0,0.5777,0.21756,0.19902,-0.034,0.7899,1.0
empest1,18.5,0.5997,0.22461,0.20616,-0.0372,0.7598,1.0
empest1,19.0,0.6201,0.2311,0.21272,-0.0401,0.7324,1.0
empest1,19.5,0.6418,0.23872,0.22042,-0.0431,0.705,1.0
empest1,20.0,0.6667,0.24908,0.2309,-0.0466,0.6782,1.0
empest1,20.5,0.6813,0.25175,0.23361,-0.0486,0.6537,1.0
empest1,21.0,0.7031,0.26058,0.24251,-0.0517,0.6303,1.0
empest1,21.5,0.7191,0.26461,0.24659,-0.0541,0.6077,1.0
empest1,22.0,0.7419,0.275,0.25708,-0.0573,0.5849,1.0
empest1,22.5,0.7556,0.27757,0.25968,-0.0597,0.5652,1.0
empest1,23.0,0.773,0.28341,0.26559,-0.0625,0.5447,1.0
empest1,23.5,0.7936,0.29277,0.27502,-0.0656,0.5245,1.0
empest1,24.0,0.8099,0.29857,0.28089,-0.0685,0.5067,1.0
empest1,24.5,0.8244,0.30257,0.28492,-0.0713,0.4898,1.0
empest1,25.0,0.8395,0.30733,0.28973,-0.0743,0.4731,1.0
empest1,25.5,0.8547,0.31226,0.2947,-0.0774,0.4562,1.0
empest1,26.0,0.8698,0.31754,0.30004,-0.0805,0.4404,1.0
empest1,26.5,0.8849,0.32297,0.30557,-0.0838,0.4255,1.0
empest1,27.0,0.8998,0.32866,0.31131,-0.0871,0.4114,1.0
empest1,27.5,0.9149,0.33491,0.31762,-0.0905,0.3976,1.0
empest1,28.0,0.9303,0.34191,0.32469,-0.0939,0.3837,1.0
empest1,28.5,0.9462,0.3502,0.3331,-0.0973,0.3697,1.0
empest1,29.0,0.956,0.34967,0.33263,-0.101,0.3578,1.0
empest1,29.5,0.9676,0.35269,0.33569,-0.1048,0.3473,1.0
empest1,30.0,0.9817,0.35979,0.34287,-0.1085,0.3368,1.0
empest2,0.0,-0.0288,0.04262,0.01726,-0.0021,1.0,1.0
empest2,0.5,-0.0117,0.04298,0.01739,0.0023,1.0,1.0
empest2,1.0,0.0064,0.0435,0.01774,0.0063,1.0,1.0
empest2,1.5,0.0254,0.04418,0.0183,0.0101,1.0,1.0
empest2,2.0,0.0453,0.04503,0.01908,0.0135,1.0,1.0
empest2,2.5,0.066,0.04606,0.02011,0.0165,1.0,1.0
empest2,3.0,0.0873,0.04728,0.02139,0.0192,1.0,1.0
empest2,3.5,0.109,0.04871,0.02293,0.0215,1.0,1.0
empest2,4.0,0.1307,0.05036,0.02479,0.0233,1.0,1.0
empest2,4.5,0.1521,0.05227,0.02693,0.0248,1.0,1.0
empest2,5.0,0.173,0.05445,0.02939,0.0259,1.0,1.0
empest2,5.5,0.193,0.05696,0.03228,0.0266,1.0,1.0
empest2,6.0,0.2119,0.05982,0.03551,0.0269,1.0,1.0
empest2,6.5,0.2294,0.06307,0.03917,0.0267,1.0,1.0
empest2,7.0,0.2454,0.06675,0.04334,0.0261,1.0,1.0
empest2,7.5,0.2598,0.07089,0.04792,0.025,1.0,1.0
empest2,8.0,0.273,0.0755,0.05298,0.0234,1.0,1.0
empest2,8.5,0.2852,0.08057,0.05848,0.0215,1.0,1.0
